project_file,sprite_file,status,reason
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0676furfrou/poke_capture_0676_009_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0676furfrou/furfrou-star_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0677espurr/poke_capture_0677_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0677espurr/espurr.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0677espurr/poke_capture_0677_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0677espurr/espurr_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0678meowstic/poke_capture_0678_000_mo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0678meowstic/meowstic.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0678meowstic/poke_capture_0678_000_mo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0678meowstic/meowstic_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0678meowstic/poke_capture_0678_001_fo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0678meowstic/meowstic_female.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0678meowstic/poke_capture_0678_001_fo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0678meowstic/meowstic_shiny.png,mapped,variant-out-of-range-fallback
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0679honedge/poke_capture_0679_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0679honedge/honedge.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0679honedge/poke_capture_0679_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0679honedge/honedge_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0680doublade/poke_capture_0680_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0680doublade/doublade.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0680doublade/poke_capture_0680_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0680doublade/doublade_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0681aegislash/poke_capture_0681_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0681aegislash/aegislash.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0681aegislash/poke_capture_0681_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0681aegislash/aegislash_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0681aegislash/poke_capture_0681_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0681aegislash/aegislash-blade.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0681aegislash/poke_capture_0681_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0681aegislash/aegislash-blade_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0682spritzee/poke_capture_0682_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0682spritzee/spritzee.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0682spritzee/poke_capture_0682_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0682spritzee/spritzee_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0683aromatisse/poke_capture_0683_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0683aromatisse/aromatisse.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0683aromatisse/poke_capture_0683_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0683aromatisse/aromatisse_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0684swirlix/poke_capture_0684_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0684swirlix/swirlix.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0684swirlix/poke_capture_0684_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0684swirlix/swirlix_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0685slurpuff/poke_capture_0685_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0685slurpuff/slurpuff.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0685slurpuff/poke_capture_0685_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0685slurpuff/slurpuff_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0686inkay/poke_capture_0686_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0686inkay/inkay.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0686inkay/poke_capture_0686_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0686inkay/inkay_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0687malamar/poke_capture_0687_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0687malamar/malamar.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0687malamar/poke_capture_0687_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0687malamar/malamar_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0688binacle/poke_capture_0688_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0688binacle/binacle.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0688binacle/poke_capture_0688_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0688binacle/binacle_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0689barbaracle/poke_capture_0689_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0689barbaracle/barbaracle.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0689barbaracle/poke_capture_0689_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0689barbaracle/barbaracle_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0690skrelp/poke_capture_0690_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0690skrelp/skrelp.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0690skrelp/poke_capture_0690_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0690skrelp/skrelp_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0691dragalge/poke_capture_0691_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0691dragalge/dragalge.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0691dragalge/poke_capture_0691_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0691dragalge/dragalge_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0692clauncher/poke_capture_0692_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0692clauncher/clauncher.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0692clauncher/poke_capture_0692_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0692clauncher/clauncher_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0693clawitzer/poke_capture_0693_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0693clawitzer/clawitzer.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0693clawitzer/poke_capture_0693_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0693clawitzer/clawitzer_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0694helioptile/poke_capture_0694_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0694helioptile/helioptile.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0694helioptile/poke_capture_0694_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0694helioptile/helioptile_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0695heliolisk/poke_capture_0695_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0695heliolisk/heliolisk.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0695heliolisk/poke_capture_0695_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0695heliolisk/heliolisk_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0696tyrunt/poke_capture_0696_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0696tyrunt/tyrunt.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0696tyrunt/poke_capture_0696_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0696tyrunt/tyrunt_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0697tyrantrum/poke_capture_0697_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0697tyrantrum/tyrantrum.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0697tyrantrum/poke_capture_0697_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0697tyrantrum/tyrantrum_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0698amaura/poke_capture_0698_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0698amaura/amaura.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0698amaura/poke_capture_0698_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0698amaura/amaura_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0699aurorus/poke_capture_0699_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0699aurorus/aurorus.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0699aurorus/poke_capture_0699_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0699aurorus/aurorus_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0700sylveon/poke_capture_0700_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0700sylveon/sylveon.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0700sylveon/poke_capture_0700_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0700sylveon/sylveon_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0701hawlucha/poke_capture_0701_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0701hawlucha/hawlucha.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0701hawlucha/poke_capture_0701_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0701hawlucha/hawlucha_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0702dedenne/poke_capture_0702_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0702dedenne/dedenne.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0702dedenne/poke_capture_0702_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0702dedenne/dedenne_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0703carbink/poke_capture_0703_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0703carbink/carbink.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0703carbink/poke_capture_0703_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0703carbink/carbink_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0704goomy/poke_capture_0704_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0704goomy/goomy.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0704goomy/poke_capture_0704_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0704goomy/goomy_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0705sliggoo/poke_capture_0705_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0705sliggoo/sliggoo hisui.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0705sliggoo/poke_capture_0705_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0705sliggoo/sliggoo hisui_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0706goodra/poke_capture_0706_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0706goodra/goodra hisui.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0706goodra/poke_capture_0706_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0706goodra/goodra hisui_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0707klefki/poke_capture_0707_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0707klefki/klefki.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0707klefki/poke_capture_0707_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0707klefki/klefki_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0708phantump/poke_capture_0708_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0708phantump/phantump.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0708phantump/poke_capture_0708_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0708phantump/phantump_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0709trevenant/poke_capture_0709_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0709trevenant/trevenant.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0709trevenant/poke_capture_0709_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0709trevenant/trevenant_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo-large.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo-large_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_002_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo-small.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_002_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo-small_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_003_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo-super.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0710pumpkaboo/poke_capture_0710_003_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0710pumpkaboo/pumpkaboo-super_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist.png,mapped,variant-out-of-range-fallback
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist_shiny.png,mapped,variant-out-of-range-fallback
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_002_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist.png,mapped,variant-out-of-range-fallback
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_002_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist_shiny.png,mapped,variant-out-of-range-fallback
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_003_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist.png,mapped,variant-out-of-range-fallback
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0711gourgeist/poke_capture_0711_003_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0711gourgeist/gourgeist_shiny.png,mapped,variant-out-of-range-fallback
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0712bergmite/poke_capture_0712_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0712bergmite/bergmite.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0712bergmite/poke_capture_0712_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0712bergmite/bergmite_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0713avalugg/poke_capture_0713_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0713avalugg/avalugg hisui noble.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0713avalugg/poke_capture_0713_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0713avalugg/avalugg hisui noble_shiny.png,mapped,variant-index
